Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))    misID(gamma cuts(pt+p+eta))    S/sqrt(B+misID)(gamma cuts(pt+p+eta))    S/sqrt(misID)(gamma cuts(pt+p+eta)) 
7.20000e-01   1.40000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   1.50000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   1.60000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   1.70000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   1.80000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   1.90000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.00000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.10000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.20000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.30000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.40000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.50000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.60000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.70000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.80000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   2.90000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.00000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.10000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.20000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.30000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.40000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.50000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.60000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.70000e+00   1.24616e-04   1.37950e-01   2.14128e-01   6.73774e-03   2.69301e-04   1.51816e-03  
7.20000e-01   3.80000e+00   1.24616e-04   1.37950e-01   2.14123e-01   6.73257e-03   2.69305e-04   1.51874e-03  
7.20000e-01   3.90000e+00   1.24616e-04   1.37950e-01   2.14123e-01   6.73257e-03   2.69305e-04   1.51874e-03  
7.20000e-01   4.00000e+00   1.24616e-04   1.37950e-01   2.14115e-01   6.72549e-03   2.69309e-04   1.51954e-03  
7.20000e-01   4.10000e+00   1.24616e-04   1.37950e-01   2.14114e-01   6.72379e-03   2.69310e-04   1.51974e-03  
7.20000e-01   4.20000e+00   1.24430e-04   1.37640e-01   2.13804e-01   6.72379e-03   2.69103e-04   1.51746e-03  
7.20000e-01   4.30000e+00   1.24244e-04   1.37330e-01   2.13494e-01   6.72379e-03   2.68895e-04   1.51519e-03  
7.20000e-01   4.40000e+00   1.24244e-04   1.37330e-01   2.13490e-01   6.72048e-03   2.68897e-04   1.51557e-03  
7.20000e-01   4.50000e+00   1.24244e-04   1.37330e-01   2.13490e-01   6.72048e-03   2.68897e-04   1.51557e-03  
7.20000e-01   4.60000e+00   1.24058e-04   1.37020e-01   2.13179e-01   6.71874e-03   2.68690e-04   1.51349e-03  
7.20000e-01   4.70000e+00   1.24058e-04   1.37020e-01   2.13177e-01   6.71702e-03   2.68691e-04   1.51368e-03  
7.20000e-01   4.80000e+00   1.24058e-04   1.37020e-01   2.13175e-01   6.71463e-03   2.68693e-04   1.51395e-03  
7.20000e-01   4.90000e+00   1.24058e-04   1.37020e-01   2.13175e-01   6.71463e-03   2.68693e-04   1.51395e-03  
7.20000e-01   5.00000e+00   1.23871e-04   1.36710e-01   2.12865e-01   6.71463e-03   2.68484e-04   1.51168e-03  
7.20000e-01   5.10000e+00   1.23871e-04   1.36710e-01   2.12859e-01   6.70900e-03   2.68488e-04   1.51231e-03  
7.20000e-01   5.20000e+00   1.23871e-04   1.36710e-01   2.12852e-01   6.70177e-03   2.68492e-04   1.51313e-03  
7.20000e-01   5.30000e+00   1.23871e-04   1.36710e-01   2.12843e-01   6.69266e-03   2.68498e-04   1.51416e-03  
7.20000e-01   5.40000e+00   1.23871e-04   1.36710e-01   2.12840e-01   6.69040e-03   2.68500e-04   1.51441e-03  
7.20000e-01   5.50000e+00   1.23871e-04   1.36710e-01   2.12840e-01   6.68951e-03   2.68500e-04   1.51452e-03  
7.20000e-01   5.60000e+00   1.23871e-04   1.36710e-01   2.12837e-01   6.68651e-03   2.68502e-04   1.51485e-03  
7.20000e-01   5.70000e+00   1.23871e-04   1.36710e-01   2.12827e-01   6.67727e-03   2.68508e-04   1.51590e-03  
7.20000e-01   5.80000e+00   1.23871e-04   1.36710e-01   2.12823e-01   6.67316e-03   2.68511e-04   1.51637e-03  
7.20000e-01   5.90000e+00   1.23871e-04   1.36710e-01   2.12820e-01   6.67022e-03   2.68512e-04   1.51670e-03  
7.20000e-01   6.00000e+00   1.23871e-04   1.36710e-01   2.12812e-01   6.66189e-03   2.68518e-04   1.51765e-03  
7.20000e-01   6.10000e+00   1.23685e-04   1.36400e-01   2.12494e-01   6.65441e-03   2.68314e-04   1.51622e-03  
7.20000e-01   6.20000e+00   1.23685e-04   1.36400e-01   2.12488e-01   6.64839e-03   2.68318e-04   1.51691e-03  
7.20000e-01   6.30000e+00   1.23313e-04   1.36090e-01   2.11866e-01   6.64599e-03   2.67902e-04   1.51261e-03  
7.20000e-01   6.40000e+00   1.23313e-04   1.36090e-01   2.11856e-01   6.63612e-03   2.67909e-04   1.51374e-03  
7.20000e-01   6.50000e+00   1.23126e-04   1.36090e-01   2.11540e-01   6.62952e-03   2.67704e-04   1.51220e-03  
7.20000e-01   6.60000e+00   1.23126e-04   1.36090e-01   2.11534e-01   6.62448e-03   2.67707e-04   1.51278e-03  
7.20000e-01   6.70000e+00   1.23126e-04   1.36090e-01   2.11529e-01   6.61914e-03   2.67711e-04   1.51339e-03  
7.20000e-01   6.80000e+00   1.23126e-04   1.36090e-01   2.11523e-01   6.61263e-03   2.67715e-04   1.51413e-03  
7.20000e-01   6.90000e+00   1.23126e-04   1.36090e-01   2.11518e-01   6.60847e-03   2.67717e-04   1.51461e-03  
7.20000e-01   7.00000e+00   1.22940e-04   1.35780e-01   2.11206e-01   6.60604e-03   2.67510e-04   1.51259e-03  
7.20000e-01   7.10000e+00   1.22754e-04   1.35470e-01   2.10877e-01   6.58702e-03   2.67313e-04   1.51248e-03  
7.20000e-01   7.20000e+00   1.22754e-04   1.35470e-01   2.10858e-01   6.56818e-03   2.67325e-04   1.51465e-03  
7.20000e-01   7.30000e+00   1.22754e-04   1.35470e-01   2.10854e-01   6.56395e-03   2.67328e-04   1.51514e-03  
7.20000e-01   7.40000e+00   1.22754e-04   1.35470e-01   2.10845e-01   6.55526e-03   2.67333e-04   1.51614e-03  
7.20000e-01   7.50000e+00   1.22567e-04   1.35160e-01   2.10525e-01   6.54453e-03   2.67131e-04   1.51508e-03  
7.20000e-01   7.60000e+00   1.22567e-04   1.35160e-01   2.10512e-01   6.53220e-03   2.67138e-04   1.51651e-03  
7.20000e-01   7.70000e+00   1.22195e-04   1.34540e-01   2.09876e-01   6.51601e-03   2.66730e-04   1.51378e-03  
7.20000e-01   7.80000e+00   1.21822e-04   1.34230e-01   2.09248e-01   6.50814e-03   2.66315e-04   1.51007e-03  
7.20000e-01   7.90000e+00   1.21822e-04   1.34230e-01   2.09238e-01   6.49818e-03   2.66322e-04   1.51123e-03  
7.20000e-01   8.00000e+00   1.21822e-04   1.34230e-01   2.09232e-01   6.49188e-03   2.66326e-04   1.51196e-03  
7.20000e-01   8.10000e+00   1.21450e-04   1.34230e-01   2.08605e-01   6.48534e-03   2.65910e-04   1.50810e-03  
7.20000e-01   8.20000e+00   1.21264e-04   1.34230e-01   2.08283e-01   6.47258e-03   2.65707e-04   1.50727e-03  
7.20000e-01   8.30000e+00   1.21077e-04   1.33920e-01   2.07947e-01   6.44682e-03   2.65513e-04   1.50796e-03  
7.20000e-01   8.40000e+00   1.20891e-04   1.33920e-01   2.07627e-01   6.43660e-03   2.65309e-04   1.50683e-03  
7.20000e-01   8.50000e+00   1.20891e-04   1.33920e-01   2.07610e-01   6.42020e-03   2.65320e-04   1.50876e-03  
7.20000e-01   8.60000e+00   1.20518e-04   1.33610e-01   2.06971e-01   6.40131e-03   2.64910e-04   1.50633e-03  
7.20000e-01   8.70000e+00   1.20518e-04   1.33610e-01   2.06953e-01   6.38290e-03   2.64922e-04   1.50850e-03  
7.20000e-01   8.80000e+00   1.20146e-04   1.32990e-01   2.06313e-01   6.36319e-03   2.64512e-04   1.50616e-03  
7.20000e-01   8.90000e+00   1.20146e-04   1.32990e-01   2.06305e-01   6.35549e-03   2.64517e-04   1.50707e-03  
7.20000e-01   9.00000e+00   1.19401e-04   1.32060e-01   2.05055e-01   6.34514e-03   2.63677e-04   1.49895e-03  
7.20000e-01   9.10000e+00   1.19401e-04   1.32060e-01   2.05032e-01   6.32233e-03   2.63691e-04   1.50165e-03  
7.20000e-01   9.20000e+00   1.19401e-04   1.32060e-01   2.05022e-01   6.31246e-03   2.63698e-04   1.50282e-03  
7.20000e-01   9.30000e+00   1.19028e-04   1.31440e-01   2.04387e-01   6.29728e-03   2.63283e-04   1.49994e-03  
7.20000e-01   9.40000e+00   1.18656e-04   1.31440e-01   2.03751e-01   6.28150e-03   2.62868e-04   1.49712e-03  
7.20000e-01   9.50000e+00   1.18469e-04   1.31130e-01   2.03422e-01   6.26231e-03   2.62668e-04   1.49706e-03  
7.20000e-01   9.60000e+00   1.17911e-04   1.30200e-01   2.02477e-01   6.24699e-03   2.62038e-04   1.49182e-03  
7.20000e-01   9.70000e+00   1.17724e-04   1.29890e-01   2.02139e-01   6.21920e-03   2.61843e-04   1.49279e-03  
7.20000e-01   9.80000e+00   1.17538e-04   1.29580e-01   2.01806e-01   6.19603e-03   2.61644e-04   1.49321e-03  
7.20000e-01   9.90000e+00   1.17538e-04   1.29580e-01   2.01784e-01   6.17373e-03   2.61659e-04   1.49591e-03  
7.30000e-01   0.00000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   4.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   5.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   6.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   7.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   8.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   9.00000e-01   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.00000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.10000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.20000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.30000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.40000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.50000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.60000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.70000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.80000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   1.90000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.00000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.10000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.20000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.30000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.40000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.50000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.60000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.70000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.80000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   2.90000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.00000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.10000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.20000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.30000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.40000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.50000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.60000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.70000e+00   1.23126e-04   1.36400e-01   2.11465e-01   6.55492e-03   2.67751e-04   1.52078e-03  
7.30000e-01   3.80000e+00   1.23126e-04   1.36400e-01   2.11460e-01   6.54975e-03   2.67754e-04   1.52138e-03  
7.30000e-01   3.90000e+00   1.23126e-04   1.36400e-01   2.11460e-01   6.54975e-03   2.67754e-04   1.52138e-03  
7.30000e-01   4.00000e+00   1.23126e-04   1.36400e-01   2.11453e-01   6.54267e-03   2.67759e-04   1.52221e-03  
7.30000e-01   4.10000e+00   1.23126e-04   1.36400e-01   2.11451e-01   6.54096e-03   2.67760e-04   1.52240e-03  
7.30000e-01   4.20000e+00   1.22940e-04   1.36090e-01   2.11141e-01   6.54096e-03   2.67551e-04   1.52010e-03  
7.30000e-01   4.30000e+00   1.22754e-04   1.35780e-01   2.10831e-01   6.54096e-03   2.67342e-04   1.51780e-03  
7.30000e-01   4.40000e+00   1.22754e-04   1.35780e-01   2.10831e-01   6.54096e-03   2.67342e-04   1.51780e-03  
7.30000e-01   4.50000e+00   1.22754e-04   1.35780e-01   2.10831e-01   6.54096e-03   2.67342e-04   1.51780e-03  
7.30000e-01   4.60000e+00   1.22567e-04   1.35470e-01   2.10519e-01   6.53922e-03   2.67134e-04   1.51570e-03  
7.30000e-01   4.70000e+00   1.22567e-04   1.35470e-01   2.10517e-01   6.53750e-03   2.67135e-04   1.51590e-03  
7.30000e-01   4.80000e+00   1.22567e-04   1.35470e-01   2.10515e-01   6.53511e-03   2.67137e-04   1.51617e-03  
7.30000e-01   4.90000e+00   1.22567e-04   1.35470e-01   2.10515e-01   6.53511e-03   2.67137e-04   1.51617e-03  
7.30000e-01   5.00000e+00   1.22381e-04   1.35160e-01   2.10205e-01   6.53511e-03   2.66927e-04   1.51387e-03  
7.30000e-01   5.10000e+00   1.22381e-04   1.35160e-01   2.10199e-01   6.52948e-03   2.66931e-04   1.51452e-03  
7.30000e-01   5.20000e+00   1.22381e-04   1.35160e-01   2.10192e-01   6.52226e-03   2.66935e-04   1.51536e-03  
7.30000e-01   5.30000e+00   1.22381e-04   1.35160e-01   2.10183e-01   6.51314e-03   2.66941e-04   1.51642e-03  
7.30000e-01   5.40000e+00   1.22381e-04   1.35160e-01   2.10181e-01   6.51088e-03   2.66943e-04   1.51668e-03  
7.30000e-01   5.50000e+00   1.22381e-04   1.35160e-01   2.10180e-01   6.50999e-03   2.66943e-04   1.51679e-03  
7.30000e-01   5.60000e+00   1.22381e-04   1.35160e-01   2.10177e-01   6.50699e-03   2.66945e-04   1.51714e-03  
7.30000e-01   5.70000e+00   1.22381e-04   1.35160e-01   2.10168e-01   6.49775e-03   2.66951e-04   1.51821e-03  
7.30000e-01   5.80000e+00   1.22381e-04   1.35160e-01   2.10166e-01   6.49577e-03   2.66952e-04   1.51845e-03  
7.30000e-01   5.90000e+00   1.22381e-04   1.35160e-01   2.10163e-01   6.49283e-03   2.66954e-04   1.51879e-03  
7.30000e-01   6.00000e+00   1.22381e-04   1.35160e-01   2.10155e-01   6.48451e-03   2.66959e-04   1.51976e-03  
7.30000e-01   6.10000e+00   1.22195e-04   1.34850e-01   2.09837e-01   6.47702e-03   2.66755e-04   1.51833e-03  
7.30000e-01   6.20000e+00   1.22195e-04   1.34850e-01   2.09831e-01   6.47100e-03   2.66758e-04   1.51903e-03  
7.30000e-01   6.30000e+00   1.21822e-04   1.34540e-01   2.09209e-01   6.46861e-03   2.66340e-04   1.51468e-03  
7.30000e-01   6.40000e+00   1.21822e-04   1.34540e-01   2.09199e-01   6.45873e-03   2.66347e-04   1.51584e-03  
7.30000e-01   6.50000e+00   1.21822e-04   1.34540e-01   2.09192e-01   6.45213e-03   2.66351e-04   1.51662e-03  
7.30000e-01   6.60000e+00   1.21822e-04   1.34540e-01   2.09187e-01   6.44710e-03   2.66354e-04   1.51721e-03  
7.30000e-01   6.70000e+00   1.21822e-04   1.34540e-01   2.09182e-01   6.44175e-03   2.66358e-04   1.51784e-03  
7.30000e-01   6.80000e+00   1.21822e-04   1.34540e-01   2.09178e-01   6.43761e-03   2.66360e-04   1.51832e-03  
7.30000e-01   6.90000e+00   1.21822e-04   1.34540e-01   2.09173e-01   6.43345e-03   2.66363e-04   1.51882e-03  
7.30000e-01   7.00000e+00   1.21636e-04   1.34230e-01   2.08861e-01   6.43102e-03   2.66154e-04   1.51678e-03  
7.30000e-01   7.10000e+00   1.21450e-04   1.33920e-01   2.08532e-01   6.41200e-03   2.65956e-04   1.51670e-03  
7.30000e-01   7.20000e+00   1.21450e-04   1.33920e-01   2.08513e-01   6.39316e-03   2.65968e-04   1.51893e-03  
7.30000e-01   7.30000e+00   1.21450e-04   1.33920e-01   2.08509e-01   6.38893e-03   2.65971e-04   1.51944e-03  
7.30000e-01   7.40000e+00   1.21450e-04   1.33920e-01   2.08502e-01   6.38180e-03   2.65976e-04   1.52029e-03  
7.30000e-01   7.50000e+00   1.21264e-04   1.33610e-01   2.08183e-01   6.37294e-03   2.65771e-04   1.51901e-03  
7.30000e-01   7.60000e+00   1.21264e-04   1.33610e-01   2.08171e-01   6.36060e-03   2.65779e-04   1.52048e-03  
7.30000e-01   7.70000e+00   1.20891e-04   1.32990e-01   2.07539e-01   6.34936e-03   2.65365e-04   1.51715e-03  
7.30000e-01   7.80000e+00   1.20705e-04   1.32990e-01   2.07221e-01   6.34149e-03   2.65159e-04   1.51575e-03  
7.30000e-01   7.90000e+00   1.20705e-04   1.32990e-01   2.07212e-01   6.33152e-03   2.65166e-04   1.51695e-03  
7.30000e-01   8.00000e+00   1.20705e-04   1.32990e-01   2.07205e-01   6.32522e-03   2.65170e-04   1.51770e-03  
7.30000e-01   8.10000e+00   1.20332e-04   1.32990e-01   2.06579e-01   6.31868e-03   2.64752e-04   1.51380e-03  
7.30000e-01   8.20000e+00   1.20146e-04   1.32990e-01   2.06256e-01   6.30593e-03   2.64549e-04   1.51298e-03  
7.30000e-01   8.30000e+00   1.19960e-04   1.32680e-01   2.05924e-01   6.28420e-03   2.64351e-04   1.51325e-03  
7.30000e-01   8.40000e+00   1.19773e-04   1.32680e-01   2.05604e-01   6.27398e-03   2.64146e-04   1.51213e-03  
7.30000e-01   8.50000e+00   1.19773e-04   1.32680e-01   2.05590e-01   6.25955e-03   2.64155e-04   1.51387e-03  
7.30000e-01   8.60000e+00   1.19401e-04   1.32370e-01   2.04955e-01   6.24500e-03   2.63741e-04   1.51092e-03  
7.30000e-01   8.70000e+00   1.19401e-04   1.32370e-01   2.04937e-01   6.22659e-03   2.63753e-04   1.51315e-03  
7.30000e-01   8.80000e+00   1.19028e-04   1.31750e-01   2.04297e-01   6.20687e-03   2.63341e-04   1.51082e-03  
7.30000e-01   8.90000e+00   1.19028e-04   1.31750e-01   2.04291e-01   6.20089e-03   2.63345e-04   1.51155e-03  
7.30000e-01   9.00000e+00   1.18283e-04   1.30820e-01   2.03041e-01   6.19054e-03   2.62501e-04   1.50334e-03  
7.30000e-01   9.10000e+00   1.18283e-04   1.30820e-01   2.03018e-01   6.16773e-03   2.62516e-04   1.50612e-03  
7.30000e-01   9.20000e+00   1.18283e-04   1.30820e-01   2.03008e-01   6.15785e-03   2.62522e-04   1.50733e-03  
7.30000e-01   9.30000e+00   1.17911e-04   1.30200e-01   2.02373e-01   6.14268e-03   2.62106e-04   1.50444e-03  
7.30000e-01   9.40000e+00   1.17538e-04   1.30200e-01   2.01737e-01   6.12690e-03   2.61689e-04   1.50161e-03  
7.30000e-01   9.50000e+00   1.17352e-04   1.29890e-01   2.01408e-01   6.10771e-03   2.61488e-04   1.50159e-03  
7.30000e-01   9.60000e+00   1.16793e-04   1.28960e-01   2.00462e-01   6.09239e-03   2.60856e-04   1.49631e-03  
7.30000e-01   9.70000e+00   1.16607e-04   1.28650e-01   2.00129e-01   6.06915e-03   2.60656e-04   1.49679e-03  
7.30000e-01   9.80000e+00   1.16607e-04   1.28650e-01   2.00106e-01   6.04598e-03   2.60671e-04   1.49965e-03  
7.30000e-01   9.90000e+00   1.16607e-04   1.28650e-01   2.00088e-01   6.02845e-03   2.60683e-04   1.50183e-03  
7.40000e-01   0.00000e+00   1.22381e-04   1.36090e-01   2.10038e-01   6.36824e-03   2.67033e-04   1.53357e-03  
7.40000e-01   1.00000e-01   1.22381e-04   1.36090e-01   2.10038e-01   6.36824e-03   2.67033e-04   1.53357e-03  
7.40000e-01   2.00000e-01   1.22381e-04   1.36090e-01   2.10038e-01   6.36824e-03   2.67033e-04   1.53357e-03  
7.40000e-01   3.00000e-01   1.22381e-04   1.36090e-01   2.10038e-01   6.36824e-03   2.67033e-04   1.53357e-03  
